beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
0.28942661247167517,7.01703828670383,0.010823497885972639,29,702,288,-5.67319688990913e-06,1119,-2.8609162329345085e-09
0.28942661247167517,8.376776400682925,0.010181539060132434,29,838,271,8.704111517130106e-06,1238,
0.28942661247167517,10.0,0.009639850722458886,29,1000,256,2.204325896795045e-05,1385,
0.345510729459222,0.01,0.18798402988796,35,1,5000,-0.0005381720449176496,5136,-2.6726859600598412e-08
0.345510729459222,0.011937766417144363,0.18619324640648605,35,1,4953,-0.0005356284075039886,5089,-2.6851233582513966e-08
0.345510729459222,0.014251026703029978,0.1841015912219799,35,1,4897,-0.0005325976905855843,5033,-2.7002519295557912e-08
0.345510729459222,0.017012542798525893,0.1816680680492688,35,2,4832,-0.0005290828537819354,4969,-2.718124088270924e-08
0.345510729459222,0.020309176209047358,0.17884967357986298,35,2,4757,-0.0005250238579090728,4894,-2.7394931276236515e-08
0.345510729459222,0.024244620170823284,0.17560271470202823,35,2,4671,-0.0005203695426415233,4808,-2.7648347199485856e-08
0.345510729459222,0.028942661247167517,0.17188468236964075,35,3,4572,-0.000514961884014813,4710,-2.7947567785456042e-08
0.345510729459222,0.0345510729459222,0.1676567365807683,35,3,4460,-0.0005089004501780046,4598,-2.8306844486483738e-08
0.345510729459222,0.04124626382901352,0.16288679602365613,35,4,4333,-0.0005019275176324582,4472,-2.8729180792882958e-08
0.345510729459222,0.04923882631706739,0.15755313096329165,35,5,4191,-0.0004940955416191358,4331,-2.922950435513108e-08
0.345510729459222,0.05878016072274912,0.15164823106180406,35,6,4034,-0.0004854070460897638,4175,-2.982165301282569e-08
0.345510729459222,0.07017038286703829,0.14518257496760414,35,7,3862,-0.0004758644169339672,4004,-3.052369576228141e-08
0.345510729459222,0.0837677640068292,0.13818779458861527,35,8,3676,-0.00046552403043219196,3819,-3.1354753851430725e-08
0.345510729459222,0.1,0.13071864657713875,35,10,3477,-0.00045409419806905166,3622,-3.231297218167307e-08
0.345510729459222,0.1193776641714437,0.1228532240257594,35,12,3268,-0.00044198702529882534,3415,-3.34357383537957e-08
0.345510729459222,0.14251026703029984,0.11469099769073826,35,14,3051,-0.00042932487933835145,3200,-3.475470568593471e-08
0.345510729459222,0.17012542798525893,0.10634857016690019,35,17,2829,-0.0004157317142354954,2981,-3.6251457467343515e-08
0.345510729459222,0.20309176209047358,0.09795341282274077,35,20,2606,-0.000401875771880717,2761,-3.7988068048087434e-08
0.345510729459222,0.24244620170823283,0.08963624412450194,35,24,2384,-0.0003872086059580475,2543,-3.993900009881872e-08
0.345510729459222,0.28942661247167517,0.08152299070158861,35,29,2169,-0.00037191158385046515,2333,-4.207144613693045e-08
0.345510729459222,0.345510729459222,0.07372736235965668,35,35,1961,-0.00035588325876078014,2131,-4.440769388080611e-08
0.345510729459222,0.41246263829013524,0.06634494051602521,35,41,1765,-0.00034021575154370536,1941,-4.701710220338659e-08
0.345510729459222,0.49238826317067413,0.05944936813653268,35,49,1581,-0.0003232304531025522,1765,-4.966663385103752e-08
0.345510729459222,0.5878016072274915,0.053090832474438715,35,59,1412,-0.00030507892728302074,1606,-5.222165821345785e-08
0.345510729459222,0.701703828670383,0.04729665757371592,35,70,1258,-0.00028679400649305934,1463,-5.4763033510227103e-08
0.345510729459222,0.837677640068292,0.04207355415992801,35,84,1119,-0.00026680757267011574,1338,-5.6828023997894725e-08
0.345510729459222,1.0,0.03741094606385673,35,100,995,-0.0002463640590216856,1230,-5.844936157098116e-08
0.345510729459222,1.1937766417144369,0.033284794851329146,35,119,885,-0.0002249924005259588,1139,-5.930216144595646e-08
0.345510729459222,1.4251026703029992,0.029661438867156928,35,143,789,-0.00020179193277908427,1067,-5.8762939073699554e-08
0.345510729459222,1.7012542798525891,0.02650110192378599,35,170,705,-0.00017889231449418167,1010,-5.724554063813813e-08
0.345510729459222,2.030917620904737,0.023760870007768192,35,203,632,-0.0001549802025506985,970,-5.40754370379269e-08
0.345510729459222,2.424462017082328,0.021397055723521304,35,242,569,-0.00013102098896836933,946,-4.93859739797849e-08
0.345510729459222,2.8942661247167516,0.019366958445633426,35,289,515,-0.00010692310235185055,939,-4.3044727194786855e-08
0.345510729459222,3.4551072945922217,0.017630082854420234,35,346,469,-8.496406105222946e-05,950,-3.6047543933911525e-08
0.345510729459222,4.1246263829013525,0.016148905336220824,35,412,430,-6.478131060808541e-05,977,-2.8575787652441734e-08
0.345510729459222,4.923882631706742,0.014889284472723228,35,492,396,-4.475127658112263e-05,1023,-2.0240287915478348e-08
0.345510729459222,5.878016072274912,0.013820606037534364,35,588,368,-2.5412662136972547e-05,1091,-1.1577522613654918e-08
0.345510729459222,7.01703828670383,0.012915740568673364,35,702,344,-7.0822026115007625e-06,1181,-3.200272305242098e-09
0.345510729459222,8.376776400682925,0.012150876896977188,35,838,323,1.0183629974895359e-05,1296,
0.345510729459222,10.0,0.011505280582589579,35,1000,306,2.6155557720155076e-05,1441,
0.41246263829013524,0.01,0.21473647941614665,41,1,5712,-0.0006085433905612292,5854,-2.6469916944812056e-08
0.41246263829013524,0.011937766417144363,0.21278609383326177,41,1,5660,-0.0006057291534227112,5802,-2.6588058705237082e-08
0.41246263829013524,0.014251026703029978,0.21050580433849558,41,1,5599,-0.0006024278367794493,5741,-2.6729427490436124e-08
0.41246263829013524,0.017012542798525893,0.20784980426134875,41,2,5529,-0.0005986550104692434,5672,-2.6894964305190863e-08
0.41246263829013524,0.020309176209047358,0.20476969191907082,41,2,5447,-0.00059421717498158,5590,-2.7094850895152066e-08
0.41246263829013524,0.024244620170823284,0.20121581124273671,41,2,5352,-0.0005890757802092874,5495,-2.7334034625274344e-08
0.41246263829013524,0.028942661247167517,0.19713920094855927,41,3,5244,-0.0005831918416505554,5388,-2.7613250078151297e-08
0.41246263829013524,0.0345510729459222,0.1924942270203544,41,3,5120,-0.0005764809684740886,5264,-2.7951947656811897e-08
0.41246263829013524,0.04124626382901352,0.18724191389125328,41,4,4981,-0.000568867521208831,5126,-2.8345583796344164e-08
0.41246263829013524,0.04923882631706739,0.1813538925109289,41,5,4824,-0.0005602307432470832,4970,-2.8815489314220925e-08
0.41246263829013524,0.05878016072274912,0.17481674822472273,41,6,4650,-0.0005506272366778364,4797,-2.937148539381429e-08
0.41246263829013524,0.07017038286703829,0.16763638974451125,41,7,4459,-0.0005400593551038431,4607,-3.002999083095213e-08
0.41246263829013524,0.0837677640068292,0.15984190052277322,41,8,4252,-0.0005285834510353237,4401,-3.080861753426145e-08
0.41246263829013524,0.1,0.15148822032254305,41,10,4030,-0.00051590472886731,4181,-3.1707008104437955e-08
0.41246263829013524,0.1193776641714437,0.14265699163030743,41,12,3795,-0.0005023780954172062,3948,-3.276450110332004e-08
0.41246263829013524,0.14251026703029984,0.1334550387494427,41,14,3550,-0.00048818007503911815,3705,-3.4007668062634496e-08
0.41246263829013524,0.17012542798525893,0.12401024163436222,41,17,3299,-0.00047297155987545083,3457,-3.541796913849415e-08
0.41246263829013524,0.20309176209047358,0.11446498550739902,41,20,3045,-0.00045737443309158904,3206,-3.7061375341673206e-08
0.41246263829013524,0.24244620170823283,0.10496782084999945,41,24,2792,-0.00044091885010949375,2957,-3.890574870815263e-08
0.41246263829013524,0.28942661247167517,0.0956643347011299,41,29,2545,-0.0004237126384614017,2715,-4.093841917501466e-08
0.41246263829013524,0.345510729459222,0.08668840309945273,41,35,2306,-0.00040574235035781075,2482,-4.316407982529902e-08
0.41246263829013524,0.41246263829013524,0.07815491234030143,41,41,2079,-0.0003880839810101266,2261,-4.5667684279845446e-08
0.41246263829013524,0.49238826317067413,0.07015472977571342,41,49,1866,-0.000369048017447237,2056,-4.8216359739644236e-08
0.41246263829013524,0.5878016072274915,0.06275226784635501,41,59,1669,-0.0003486986542904035,1869,-5.0712427907272175e-08
0.41246263829013524,0.701703828670383,0.05598554112958734,41,70,1489,-0.000328179749374061,1700,-5.321546122491666e-08
0.41246263829013524,0.837677640068292,0.04986827067882319,41,84,1326,-0.00030576661280306595,1551,-5.530233546808934e-08
0.41246263829013524,1.0,0.0443933990701695,41,100,1181,-0.0002828412223609922,1422,-5.6967013567168613e-08
0.41246263829013524,1.1937766417144369,0.03953734505272081,41,119,1052,-0.0002588187098743589,1312,-5.7927195585129565e-08
0.41246263829013524,1.4251026703029992,0.035264410882098245,41,143,938,-0.00023261727522767077,1222,-5.763559842112755e-08
0.41246263829013524,1.7012542798525891,0.031530904784866955,41,170,839,-0.00020670982315587605,1150,-5.637028174417127e-08
0.41246263829013524,2.030917620904737,0.028288706182676305,41,203,752,-0.00017952429533620276,1096,-5.3557367343735905e-08
0.41246263829013524,2.424462017082328,0.025488148019685124,41,242,678,-0.00015223618562266588,1061,-4.9187782107484934e-08
0.41246263829013524,2.8942661247167516,0.02308020168722875,41,289,614,-0.00012465873140074545,1044,-4.3194293624651925e-08
0.41246263829013524,3.4551072945922217,0.021018022267905882,41,346,559,-9.938125633164583e-05,1046,-3.649697257864334e-08
0.41246263829013524,4.1246263829013525,0.019257950156127166,41,412,512,-7.605460107102318e-05,1065,-2.9240523287590612e-08
0.41246263829013524,4.923882631706742,0.017760078134453936,41,492,472,-5.290585103254982e-05,1105,-2.098605752976986e-08
0.41246263829013524,5.878016072274912,0.01648848953025981,41,588,439,-3.0497749327815078e-05,1168,-1.2272736148014116e-08
0.41246263829013524,7.01703828670383,0.015411260512355425,41,702,410,-9.166844808895203e-06,1253,-3.691842452233267e-09
0.41246263829013524,8.376776400682925,0.01450030324856852,41,838,386,1.0895590522263565e-05,1365,
0.41246263829013524,10.0,0.01373110995059392,41,1000,365,2.9584683317031898e-05,1506,
0.49238826317067413,0.01,0.2438533767500029,49,1,6486,-0.0006887923150656067,6636,-2.639657833469789e-08
0.49238826317067413,0.011937766417144363,0.24175563076657602,49,1,6431,-0.0006858157180921737,6581,-2.650597967427432e-08
0.49238826317067413,0.014251026703029978,0.23930047001741095,49,1,6365,-0.0006822438017240545,6515,-2.6639742355488266e-08
0.49238826317067413,0.017012542798525893,0.23643726682340807,49,2,6289,-0.0006781638744608852,6440,-2.6797481900694873e-08
0.49238826317067413,0.020309176209047358,0.2331121129653498,49,2,6201,-0.0006734013193033929,6352,-2.6984625097310873e-08
0.49238826317067413,0.024244620170823284,0.22926914370588708,49,2,6099,-0.0006678810849162995,6250,-2.7208257013740966e-08
0.49238826317067413,0.028942661247167517,0.2248525152317023,49,3,5981,-0.0006614723001188164,6133,-2.7474343749743162e-08
0.49238826317067413,0.0345510729459222,0.21980913323146267,49,3,5847,-0.0006542202274926349,5999,-2.7791853334436488e-08
0.49238826317067413,0.04124626382901352,0.21409217515681045,49,4,5695,-0.0006459181795233002,5848,-2.816544627930494e-08
0.49238826317067413,0.04923882631706739,0.207665352660016,49,5,5524,-0.0006365371732160504,5678,-2.860841227937305e-08
0.49238826317067413,0.05878016072274912,0.20050772058114938,49,6,5334,-0.0006260795922439041,5489,-2.9132175898929973e-08
0.49238826317067413,0.07017038286703829,0.1926186630259161,49,7,5124,-0.0006144935850557274,5280,-2.975467678945029e-08
0.49238826317067413,0.0837677640068292,0.18402250114059915,49,8,4895,-0.0006018354349101232,5052,-3.0492751426768164e-08
0.49238826317067413,0.1,0.17477201629706318,49,10,4649,-0.0005878690790097458,4808,-3.134465897146072e-08
0.49238826317067413,0.1193776641714437,0.16495012583540147,49,12,4388,-0.0005729388907590712,4549,-3.2345672148087344e-08
0.49238826317067413,0.14251026703029984,0.15466904364777262,49,14,4114,-0.0005571670191031867,4277,-3.3525905235163774e-08
0.49238826317067413,0.17012542798525893,0.1440665351681163,49,17,3832,-0.0005402590616664779,3998,-3.486892098015218e-08
0.49238826317067413,0.20309176209047358,0.13329931419779212,49,20,3546,-0.0005228900801684398,3715,-3.643071693502681e-08
0.49238826317067413,0.24244620170823283,0.122534143173703,49,24,3259,-0.0005045129792991406,3432,-3.8194638450991035e-08
0.49238826317067413,0.28942661247167517,0.1119376580620094,49,29,2978,-0.00048532138322691964,3156,-4.0142380746643474e-08
0.49238826317067413,0.345510729459222,0.10166620954359823,49,35,2704,-0.00046522291563111064,2888,-4.2292992330100966e-08
0.49238826317067413,0.41246263829013524,0.09185700863855556,49,41,2443,-0.00044543156706582045,2633,-4.471306635874528e-08
0.49238826317067413,0.49238826317067413,0.08262158852455218,49,49,2198,-0.0004241933085027643,2396,-4.718501763100826e-08
0.49238826317067413,0.5878016072274915,0.07404213170749795,49,59,1970,-0.0004014715259012275,2178,-4.963792357829222e-08
0.49238826317067413,0.701703828670383,0.06617069795014348,49,70,1760,-0.00037845835465528786,1979,-5.213643127914146e-08
0.49238826317067413,0.837677640068292,0.05903095365377948,49,84,1570,-0.0003533607077336053,1803,-5.4254676452265514e-08
0.49238826317067413,1.0,0.05262173053470505,49,100,1400,-0.0003275838462544988,1649,-5.6006812490083575e-08
0.49238826317067413,1.1937766417144369,0.046921650519762055,49,119,1248,-0.00030046684957258074,1516,-5.712297520391269e-08
0.49238826317067413,1.4251026703029992,0.04189411338068848,49,143,1114,-0.00027082222295184643,1406,-5.703922134621871e-08
0.49238826317067413,1.7012542798525891,0.037492096043143304,49,170,997,-0.00024133291765338422,1316,-5.6032718284974275e-08
0.49238826317067413,2.030917620904737,0.03366239865477437,49,203,895,-0.00021029027666663255,1247,-5.3481759070862804e-08
0.49238826317067413,2.424462017082328,0.030349147684285843,49,242,807,-0.000178897342605984,1198,-4.943281088863885e-08
0.49238826317067413,2.8942661247167516,0.02749650541146063,49,289,731,-0.0001470145911315726,1169,-4.372831384044396e-08
0.49238826317067413,3.4551072945922217,0.025050630154845276,49,346,666,-0.00011762011179340491,1161,-3.723333706660491e-08
0.49238826317067413,4.1246263829013525,0.022960985854903485,49,412,611,-9.040242600118957e-05,1172,-3.0084001997068075e-08
0.49238826317067413,4.923882631706742,0.021181122122241377,49,492,563,-6.322923623109911e-05,1204,-2.1855940626028037e-08
0.49238826317067413,5.878016072274912,0.019669046751239896,49,588,523,-3.681870400568771e-05,1260,-1.3014741606817854e-08
0.49238826317067413,7.01703828670383,0.01838730094632848,49,702,489,-1.165955680344894e-05,1340,-4.1537430721228854e-09
0.49238826317067413,8.376776400682925,0.01730282986547072,49,838,460,1.2127447192953072e-05,1447,
0.49238826317067413,10.0,0.016386722048171654,49,1000,436,3.427610322031529e-05,1585,
0.5878016072274915,0.01,0.2751802707045361,59,1,7320,-0.0007763665475652459,7480,-2.6371146316754276e-08
0.5878016072274915,0.011937766417144363,0.27295424415936503,59,1,7261,-0.0007731734707812945,7421,-2.647491681897324e-08
0.5878016072274915,0.014251026703029978,0.27034601078144677,59,1,7191,-0.0007693850745969454,7351,-2.6600230763274283e-08
0.5878016072274915,0.017012542798525893,0.2673002882401455,59,2,7110,-0.0007650565211718968,7271,-2.6749292723048034e-08
0.5878016072274915,0.020309176209047358,0.2637577417914018,59,2,7016,-0.000759969246295771,7177,-2.6925394022879397e-08
0.5878016072274915,0.024244620170823284,0.2596562449017296,59,2,6907,-0.0007540701722372839,7068,-2.7135563432915322e-08
0.5878016072274915,0.028942661247167517,0.2549328270515688,59,3,6781,-0.0007472500495371323,6943,-2.7385840707217338e-08
0.5878016072274915,0.0345510729459222,0.24952643094145305,59,3,6637,-0.0007394567773864716,6799,-2.7684641609377446e-08
0.5878016072274915,0.04124626382901352,0.24338155328464867,59,4,6474,-0.0007305804884681676,6637,-2.8035630241688766e-08
0.5878016072274915,0.04923882631706739,0.23645275250343528,59,5,6290,-0.0007205162854098932,6454,-2.8451914603139046e-08
0.5878016072274915,0.05878016072274912,0.22870986647066177,59,6,6084,-0.0007092122763313596,6249,-2.8946258370326093e-08
0.5878016072274915,0.07017038286703829,0.22014359800265118,59,7,5856,-0.000696670589741686,6022,-2.9532453994984568e-08
0.5878016072274915,0.0837677640068292,0.21077091648901364,59,8,5607,-0.0006829473795613697,5774,-3.022559767919317e-08
0.5878016072274915,0.1,0.20063953397074633,59,10,5337,-0.0006677129839361828,5506,-3.103188102134047e-08
0.5878016072274915,0.1193776641714437,0.18983060552732503,59,12,5049,-0.0006513466561781864,5220,-3.1980490802680135e-08
0.5878016072274915,0.14251026703029984,0.17845884493611214,59,14,4747,-0.0006340781945194011,4920,-3.3092124342122076e-08
0.5878016072274915,0.17012542798525893,0.16666948545497953,59,17,4433,-0.0006154537286280413,4609,-3.4367530077509566e-08
0.5878016072274915,0.20309176209047358,0.15463195103443003,59,20,4113,-0.0005962437254650925,4292,-3.585134540707669e-08
0.5878016072274915,0.24244620170823283,0.14253066502460895,59,24,3791,-0.0005759449172688914,3974,-3.752817601282931e-08
0.5878016072274915,0.28942661247167517,0.13055397876930103,59,29,3473,-0.000554673823969381,3661,-3.939444772509808e-08
0.5878016072274915,0.345510729459222,0.1188825950750282,59,35,3162,-0.0005324192031502177,3356,-4.1459212206059626e-08
0.5878016072274915,0.41246263829013524,0.10767897041649552,59,41,2864,-0.0005104083756143066,3064,-4.378932529292267e-08
0.5878016072274915,0.49238826317067413,0.0970789700592169,59,49,2582,-0.0004867884148299179,2790,-4.6202393207091676e-08
0.5878016072274915,0.5878016072274915,0.08718658865432438,59,59,2319,-0.00046157241998561404,2537,-4.8617276172910685e-08
0.5878016072274915,0.701703828670383,0.07807197435274629,59,70,2077,-0.00043603417177991475,2306,-5.1075807869264937e-08
0.5878016072274915,0.837677640068292,0.06977246169959252,59,84,1856,-0.00040809416399162016,2099,-5.322735933110997e-08
0.5878016072274915,1.0,0.06229594272337027,59,100,1657,-0.0003792665062658942,1916,-5.5069915241163666e-08
0.5878016072274915,1.1937766417144369,0.05562573376762583,59,119,1480,-0.0003489085772937397,1758,-5.6293736252620155e-08
0.5878016072274915,1.4251026703029992,0.04972610989955102,59,143,1323,-0.00031553922273135256,1625,-5.6406725550831705e-08
0.5878016072274915,1.7012542798525891,0.04454782126539867,59,170,1185,-0.0002821037269072532,1514,-5.565273760253565e-08
0.5878016072274915,2.030917620904737,0.040033108148328785,59,203,1065,-0.00024673337369142715,1427,-5.338238288434166e-08
0.5878016072274915,2.424462017082328,0.03611993669171361,59,242,961,-0.00021071134339090955,1362,-4.963753672341803e-08
0.5878016072274915,2.8942661247167516,0.032745349371936176,59,289,871,-0.0001738877757564659,1319,-4.422374764915206e-08
0.5878016072274915,3.4551072945922217,0.02984794827015628,59,346,794,-0.00013967349484337544,1299,-3.794444304356844e-08
0.5878016072274915,4.1246263829013525,0.027369605126674704,59,412,728,-0.00010777572496105103,1299,-3.09433605974881e-08
0.5878016072274915,4.923882631706742,0.02525652856878524,59,492,672,-7.58855649504658e-05,1323,-2.27270335281419e-08
0.5878016072274915,5.878016072274912,0.0234598271325236,59,588,624,-4.468034403144315e-05,1371,-1.3777472720148983e-08
0.5878016072274915,7.01703828670383,0.02193569747771066,59,702,583,-1.4824042449302432e-05,1444,-4.642669104072168e-09
0.5878016072274915,8.376776400682925,0.020645349014950205,59,838,549,1.345832326909239e-05,1546,
0.5878016072274915,10.0,0.019554754919744424,59,1000,520,3.993896194940766e-05,1679,
0.701703828670383,0.01,0.3084832593471558,70,1,8206,-0.0008652017950212842,8377,-2.6222209274777516e-08
0.701703828670383,0.011937766417144363,0.30615465318111335,70,1,8144,-0.0008618463584008593,8315,-2.6318330179890045e-08
0.701703828670383,0.014251026703029978,0.30342298616432056,70,1,8071,-0.0008578956023800382,8242,-2.6433387841011807e-08
0.701703828670383,0.017012542798525893,0.300228690800671,70,2,7986,-0.0008533734956839242,8158,-2.657159969124188e-08
0.701703828670383,0.020309176209047358,0.2965073113327084,70,2,7887,-0.0008480156210803454,8059,-2.673441428374355e-08
0.701703828670383,0.024244620170823284,0.2921906503432378,70,2,7772,-0.000841791827348914,7944,-2.6928721284354257e-08
0.701703828670383,0.028942661247167517,0.2872086211146403,70,3,7640,-0.0008346704953393678,7813,-2.7158770550853082e-08
0.701703828670383,0.0345510729459222,0.2814919524285465,70,3,7488,-0.0008264442636247807,7661,-2.7433834477171143e-08
0.701703828670383,0.04124626382901352,0.27497585442563455,70,4,7314,-0.0008169965328401398,7488,-2.7760670500854225e-08
0.701703828670383,0.04923882631706739,0.2676046728529347,70,5,7118,-0.0008063069361000051,7293,-2.8146295811079874e-08
0.701703828670383,0.05878016072274912,0.25933742465290655,70,6,6898,-0.0007942692789091336,7074,-2.8603762565151744e-08
0.701703828670383,0.07017038286703829,0.25015391940487897,70,7,6654,-0.0007808855223011703,6831,-2.9145132023333345e-08
0.701703828670383,0.0837677640068292,0.24006094404265738,70,8,6386,-0.0007661575468786297,6564,-2.9786079887980315e-08
0.701703828670383,0.1,0.22909776088867745,70,10,6094,-0.0007497779847635273,6274,-3.053339244028047e-08
0.701703828670383,0.1193776641714437,0.2173400035121963,70,12,5781,-0.0007321012585890708,5963,-3.141256580232862e-08
0.701703828670383,0.14251026703029984,0.204901027193668,70,14,5450,-0.0007133022331344789,5634,-3.2446426179697916e-08
0.701703828670383,0.17012542798525893,0.19192994712172062,70,17,5105,-0.0006930500915903541,5292,-3.3631780054852916e-08
0.701703828670383,0.20309176209047358,0.17860600170571783,70,20,4751,-0.0006720385300033688,4941,-3.501294831735797e-08
0.701703828670383,0.24244620170823283,0.16512946344222051,70,24,4392,-0.0006497686282550776,4586,-3.6581951821589775e-08
0.701703828670383,0.28942661247167517,0.15170996175766105,70,29,4035,-0.0006263914858912916,4234,-3.8337198475505944e-08
0.701703828670383,0.345510729459222,0.13855361018819434,70,35,3686,-0.0006020332688882976,3891,-4.02724776833432e-08
0.701703828670383,0.41246263829013524,0.12585058596749724,70,41,3348,-0.0005777534403148724,3559,-4.247250167719418e-08
0.701703828670383,0.49238826317067413,0.11376471250910751,70,49,3026,-0.0005517446510500193,3245,-4.477356577538094e-08
0.701703828670383,0.5878016072274915,0.10242617563823964,70,59,2725,-0.0005240669496726636,2954,-4.7090210232066104e-08
0.701703828670383,0.701703828670383,0.09192789258837852,70,70,2445,-0.0004958869965125435,2685,-4.948972021083268e-08
0.701703828670383,0.837677640068292,0.08232542233718967,70,84,2190,-0.00046518964388331415,2444,-5.160745993824208e-08
0.701703828670383,1.0,0.07363980812840477,70,100,1959,-0.00043340129428046006,2229,-5.346672764377746e-08
0.701703828670383,1.1937766417144369,0.06586246153723203,70,119,1752,-0.0003997870520344072,2041,-5.478786515477692e-08
0.701703828670383,1.4251026703029992,0.058961138220453464,70,143,1568,-0.0003627327625150457,1881,-5.508470197646859e-08
0.701703828670383,1.7012542798525891,0.05288616748525314,70,170,1407,-0.0003254541447175262,1747,-5.453320119261498e-08
0.701703828670383,2.030917620904737,0.047576305816007476,70,203,1266,-0.00028576173152066326,1639,-5.2558714644227196e-08
0.701703828670383,2.424462017082328,0.04296381799518263,70,242,1143,-0.0002450534907730352,1555,-4.916803586938908e-08
0.701703828670383,2.8942661247167516,0.038978598769352134,70,289,1037,-0.00020321102773790587,1496,-4.410918770086952e-08
0.701703828670383,3.4551072945922217,0.03555130781931583,70,346,946,-0.00016400608332571258,1462,-3.8140949610630834e-08
0.701703828670383,4.1246263829013525,0.03261559552835382,70,412,868,-0.0001272445830555903,1450,-3.138741565258764e-08
0.701703828670383,4.923882631706742,0.030109553375649432,70,492,801,-9.030240949990007e-05,1463,-2.3358098680781186e-08
0.701703828670383,5.878016072274912,0.027976542704844284,70,588,744,-5.40182599111288e-05,1502,-1.4466593441652064e-08
0.701703828670383,7.01703828670383,0.026165551665410763,70,702,696,-1.919317997017356e-05,1568,-5.249775703001521e-09
0.701703828670383,8.376776400682925,0.024631212837876375,70,838,655,1.3998086289579596e-05,1663,
0.701703828670383,10.0,0.023333591118499725,70,1000,621,4.513919226720169e-05,1791,
0.837677640068292,0.01,0.34345884668773713,84,1,9136,-0.0009605314325999344,9321,-2.6151853646980164e-08
0.837677640068292,0.011937766417144363,0.34105910312327165,84,1,9072,-0.0009570677560885309,9257,-2.6240445153635043e-08
0.837677640068292,0.014251026703029978,0.3382405109056007,84,1,8997,-0.0009530087601767262,9182,-2.6345859071039897e-08
0.837677640068292,0.017012542798525893,0.33493980123880385,84,2,8909,-0.0009483506059454708,9095,-2.6473971468524115e-08
0.837677640068292,0.020309176209047358,0.3310879509638305,84,2,8807,-0.000942830371505419,8993,-2.66230974051341e-08
0.837677640068292,0.024244620170823284,0.3266111648887798,84,2,8688,-0.0009363900979920255,8874,-2.6801479706681133e-08
0.837677640068292,0.028942661247167517,0.32143256384577484,84,3,8550,-0.000928971915649394,8737,-2.701520678306901e-08
0.837677640068292,0.0345510729459222,0.31547474756102833,84,3,8392,-0.0009204209642618631,8579,-2.72676926162602e-08
0.837677640068292,0.04124626382901352,0.30866337573287733,84,4,8210,-0.0009105694407651589,8398,-2.7569620950864687e-08
0.837677640068292,0.04923882631706739,0.30093184323518896,84,5,8005,-0.0008994229875482667,8194,-2.7924585909164105e-08
0.837677640068292,0.05878016072274912,0.29222700317880584,84,6,7773,-0.0008867669459150601,7963,-2.8347514414521454e-08
0.837677640068292,0.07017038286703829,0.28251570835948675,84,7,7515,-0.0008726571884602477,7706,-2.884721789230927e-08
0.837677640068292,0.0837677640068292,0.2717917055300606,84,8,7230,-0.0008570412823587891,7422,-2.9439450479485748e-08
0.837677640068292,0.1,0.26008215872967216,84,10,6918,-0.0008396441331854894,7112,-3.013149117869409e-08
0.837677640068292,0.1193776641714437,0.24745285539429934,84,12,6582,-0.0008207871835292409,6778,-3.094507553646663e-08
0.837677640068292,0.14251026703029984,0.2340110418165644,84,14,6225,-0.0008006442001283673,6423,-3.190071719373525e-08
0.837677640068292,0.17012542798525893,0.21990492469350056,84,17,5849,-0.0007788044837413472,6050,-3.3004385461768325e-08
0.837677640068292,0.20309176209047358,0.20531921430327305,84,20,5461,-0.0007560352308629393,5665,-3.4290422299661616e-08
0.837677640068292,0.24244620170823283,0.19046665697803242,84,24,5066,-0.0007319113846560784,5274,-3.575182613599445e-08
0.837677640068292,0.28942661247167517,0.17557620829953596,84,29,4670,-0.0007065120096925234,4883,-3.7395437976632795e-08
0.837677640068292,0.345510729459222,0.1608791608361531,84,35,4279,-0.0006799382822834389,4498,-3.9223437108937923e-08
0.837677640068292,0.41246263829013524,0.14659497095335616,84,41,3899,-0.0006533867185409886,4124,-4.129869910504953e-08
0.837677640068292,0.49238826317067413,0.13291859419619262,84,49,3536,-0.0006250723980271732,3769,-4.347724824561266e-08
0.837677640068292,0.5878016072274915,0.12001081713808269,84,59,3192,-0.0005948225817819562,3435,-4.5716899683495213e-08
0.837677640068292,0.701703828670383,0.10799246699026514,84,70,2873,-0.0005641020313690624,3127,-4.802503246799442e-08
0.837677640068292,0.837677640068292,0.09694266873211482,84,84,2579,-0.000530536999050786,2847,-5.012632266163889e-08
0.837677640068292,1.0,0.08690068919010657,84,100,2312,-0.0004957014699061112,2596,-5.200393095951649e-08
0.837677640068292,1.1937766417144369,0.07787048695124076,84,119,2071,-0.0004586987085905701,2374,-5.3417806986208236e-08
0.837677640068292,1.4251026703029992,0.06982691890855859,84,143,1857,-0.00041780821839294206,2184,-5.387597916092096e-08
0.837677640068292,1.7012542798525891,0.0627226053937925,84,170,1668,-0.0003763155895070532,2022,-5.3560431185176946e-08
0.837677640068292,2.030917620904737,0.05649465019089749,84,203,1503,-0.0003319283914851533,1890,-5.187191615645465e-08
0.837677640068292,2.424462017082328,0.05107066593766969,84,242,1358,-0.0002860063255799129,1784,-4.882320341070551e-08
0.837677640068292,2.8942661247167516,0.046373803383574934,84,289,1234,-0.00023850692207139388,1707,-4.409445776879162e-08
0.837677640068292,3.4551072945922217,0.042326685242205654,84,346,1126,-0.00019348237652642246,1656,-3.843511651299612e-08
0.837677640068292,4.1246263829013525,0.03885428727064891,84,412,1034,-0.00015100784340572377,1630,-3.191205481946825e-08
