beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
0.024244620170823284,4.923882631706742,0.0007197192666986895,5,985,28,-3.479027785212032e-06,1218,-2.789649580803798e-09
0.024244620170823284,5.878016072274912,0.0006541983023348532,5,1176,26,-2.0992471505723028e-06,1407,-1.4638693136678914e-09
0.024244620170823284,7.01703828670383,0.0005985579449809572,5,1403,24,-8.279544822853566e-07,1632,-4.996828422444456e-10
0.024244620170823284,8.376776400682925,0.0005514094168895975,5,1675,22,3.417493257661238e-07,1902,
0.024244620170823284,10.0,0.0005115292480691822,5,2000,20,1.4036193261803723e-06,2225,
0.028942661247167517,0.01,0.01087850085314367,6,2,428,-5.281197726415488e-05,636,-4.8849320393809095e-08
0.028942661247167517,0.011937766417144363,0.010796180411422605,6,2,425,-5.264961737038044e-05,633,-4.897638825151669e-08
0.028942661247167517,0.014251026703029978,0.010699579512506524,6,3,421,-5.2430548803466374e-05,630,-4.9099629910348336e-08
0.028942661247167517,0.017012542798525893,0.010586575329152088,6,3,417,-5.2214068945100055e-05,626,-4.92734306065039e-08
0.028942661247167517,0.020309176209047358,0.010454865793193725,6,4,412,-5.193883921788982e-05,622,-4.9442958664505574e-08
0.028942661247167517,0.024244620170823284,0.010302008372697869,6,5,406,-5.1607514903428884e-05,617,-4.9658899679986224e-08
0.028942661247167517,0.028942661247167517,0.010125483629559244,6,6,399,-5.122016035297251e-05,611,-4.992412993973694e-08
0.028942661247167517,0.0345510729459222,0.009922788913995116,6,7,391,-5.0776837781179354e-05,604,-5.02422601333604e-08
0.028942661247167517,0.04124626382901352,0.009691566328345776,6,8,382,-5.027760734523567e-05,596,-5.061775868358939e-08
0.028942661247167517,0.04923882631706739,0.0094297663617151,6,10,371,-4.96528533257843e-05,587,-5.103907459169473e-08
0.028942661247167517,0.05878016072274912,0.00913584398395034,6,12,360,-4.902162145167887e-05,578,-5.1471673090801e-08
0.028942661247167517,0.07017038286703829,0.008808977407891482,6,14,347,-4.8276086403395055e-05,567,-5.202837263805132e-08
0.028942661247167517,0.0837677640068292,0.00844929165835295,6,17,333,-4.74449177268896e-05,556,-5.258103303361291e-08
0.028942661247167517,0.1,0.008058060805873431,6,20,317,-4.649394395690096e-05,543,-5.3277196632099916e-08
0.028942661247167517,0.1193776641714437,0.007637856383219195,6,24,301,-4.5498511766088624e-05,531,-5.390563452690468e-08
0.028942661247167517,0.14251026703029984,0.007192607814690348,6,29,283,-4.4339802446304415e-05,518,-5.4584157039472637e-08
0.028942661247167517,0.17012542798525893,0.006727546132136526,6,34,265,-4.315958228175763e-05,505,-5.5290266822646206e-08
0.028942661247167517,0.20309176209047358,0.006249015915908942,6,41,246,-4.181304979260352e-05,493,-5.583709442952235e-08
0.028942661247167517,0.24244620170823283,0.0057641609048926234,6,48,227,-4.043872311459715e-05,481,-5.639360059490874e-08
0.028942661247167517,0.28942661247167517,0.005280511889574865,6,58,208,-3.888015676212405e-05,472,-5.648558339453169e-08
0.028942661247167517,0.345510729459222,0.0048055252784573585,6,69,189,-3.723486913466096e-05,464,-5.63686404484997e-08
0.028942661247167517,0.41246263829013524,0.004346131242577568,6,82,171,-3.5504575338566425e-05,459,-5.5751170370212964e-08
0.028942661247167517,0.49238826317067413,0.003908348275061635,6,98,154,-3.363677389810829e-05,458,-5.4414348871017676e-08
0.028942661247167517,0.5878016072274915,0.003497007015301778,6,118,138,-3.1588411379814955e-05,462,-5.216741210829528e-08
0.028942661247167517,0.701703828670383,0.0031156046352254995,6,140,123,-2.9505543986453644e-05,469,-4.9429645490942906e-08
0.028942661247167517,0.837677640068292,0.0027662881628460435,6,168,109,-2.7201214793515445e-05,483,-4.56120712212681e-08
0.028942661247167517,1.0,0.002449946465093673,6,200,96,-2.4845248810432798e-05,502,-4.1282149425815496e-08
0.028942661247167517,1.1937766417144369,0.0021663795493386878,6,239,85,-2.2407960727945983e-05,530,-3.623538280715715e-08
0.028942661247167517,1.4251026703029992,0.001914510879183109,6,285,75,-1.9924449395146785e-05,566,-3.093858601730867e-08
0.028942661247167517,1.7012542798525891,0.0016926118703600008,6,340,67,-1.7460067823231425e-05,613,-2.5575771698645666e-08
0.028942661247167517,2.030917620904737,0.0014985149691801962,6,406,59,-1.4941748444201183e-05,671,-2.040219078622697e-08
0.028942661247167517,2.424462017082328,0.0013298001233734958,6,485,52,-1.2474154014942955e-05,743,-1.5649814341023427e-08
0.028942661247167517,2.8942661247167516,0.001183947147786992,6,579,47,-1.0165853632726478e-05,832,-1.1540565834990553e-08
0.028942661247167517,3.4551072945922217,0.0010584524601081103,6,691,42,-8.004469961368127e-06,939,-8.145550903008229e-09
0.028942661247167517,4.1246263829013525,0.0009509126475019181,6,825,37,-5.997517081548261e-06,1068,-5.4203574231330535e-09
0.028942661247167517,4.923882631706742,0.0008590795281006082,6,985,34,-4.196600300903641e-06,1225,-3.329683821212702e-09
0.028942661247167517,5.878016072274912,0.0007808922120120203,6,1176,31,-2.5099990775246175e-06,1413,-1.7367351287845739e-09
0.028942661247167517,7.01703828670383,0.0007144915998309098,6,1403,28,-9.530414880624973e-07,1637,-5.720125129417433e-10
0.028942661247167517,8.376776400682925,0.0006582221724297858,6,1675,26,4.279770502418968e-07,1907,
0.028942661247167517,10.0,0.0006106251124617186,6,2000,24,1.6805832016421984e-06,2230,
0.0345510729459222,0.01,0.012921172931345724,7,2,509,-6.195986057870288e-05,718,-4.967279741109453e-08
0.0345510729459222,0.011937766417144363,0.012823916442936446,7,2,505,-6.174338072033661e-05,714,-4.982519425462929e-08
0.0345510729459222,0.014251026703029978,0.01270977838426852,7,3,501,-6.152401469131609e-05,711,-4.993670229157827e-08
0.0345510729459222,0.017012542798525893,0.012576245310117197,7,3,495,-6.119929490376732e-05,705,-5.0171581327895814e-08
0.0345510729459222,0.020309176209047358,0.012420589942786305,7,4,489,-6.086934003704657e-05,700,-5.0365178424775415e-08
0.0345510729459222,0.024244620170823284,0.012239916414678939,7,5,482,-6.0482992440995935e-05,694,-5.0601526371223425e-08
0.0345510729459222,0.028942661247167517,0.012031234729356393,7,6,474,-6.004032573471343e-05,687,-5.088335683812454e-08
0.0345510729459222,0.0345510729459222,0.011791570822991133,7,7,464,-5.9487291141976496e-05,678,-5.1257402583215426e-08
0.0345510729459222,0.04124626382901352,0.011518117201122113,7,8,454,-5.893219744022185e-05,669,-5.164236166727002e-08
0.0345510729459222,0.04923882631706739,0.011208425945798422,7,10,441,-5.819493667059176e-05,658,-5.2116113224129326e-08
0.0345510729459222,0.05878016072274912,0.010860640483717,7,12,428,-5.74502108610703e-05,647,-5.2604302513524434e-08
0.0345510729459222,0.07017038286703829,0.010473754761498455,7,14,412,-5.6536135046259056e-05,633,-5.32616111902806e-08
0.0345510729459222,0.0837677640068292,0.010047878929255759,7,17,396,-5.5585840266813225e-05,620,-5.387060035161771e-08
0.0345510729459222,0.1,0.009584480776807392,7,20,377,-5.4459838763528604e-05,604,-5.467416147651655e-08
0.0345510729459222,0.1193776641714437,0.009086564522353057,7,24,358,-5.3282661857195686e-05,589,-5.542656124619865e-08
0.0345510729459222,0.14251026703029984,0.008558746331420218,7,29,337,-5.193383015191875e-05,573,-5.6237092467534485e-08
0.0345510729459222,0.17012542798525893,0.008007192116180561,7,34,315,-5.0505989134022226e-05,556,-5.715933582392737e-08
0.0345510729459222,0.20309176209047358,0.007439399096490901,7,41,293,-4.8948777654233685e-05,541,-5.787823115716039e-08
0.0345510729459222,0.24244620170823283,0.006863826759376014,7,48,270,-4.730519011603395e-05,525,-5.8705870086912325e-08
0.0345510729459222,0.28942661247167517,0.006289410366928053,7,58,248,-4.550299468333173e-05,513,-5.9024275778721174e-08
0.0345510729459222,0.345510729459222,0.005725013879016549,7,69,225,-4.3546178156451925e-05,501,-5.924650089313187e-08
0.0345510729459222,0.41246263829013524,0.005178892058757436,7,82,204,-4.153646016873837e-05,493,-5.890359658621925e-08
0.0345510729459222,0.49238826317067413,0.00465822954587452,7,98,183,-3.930467778616895e-05,488,-5.79441528867923e-08
0.0345510729459222,0.5878016072274915,0.004168808451584368,7,118,164,-3.6908911719270155e-05,489,-5.5959900114121775e-08
0.0345510729459222,0.701703828670383,0.0037148306098324707,7,140,146,-3.446370514420356e-05,493,-5.344535876217908e-08
0.0345510729459222,0.837677640068292,0.00329889334432165,7,168,130,-3.180637401474636e-05,505,-4.968193379373064e-08
0.0345510729459222,1.0,0.002922095232345969,7,200,115,-2.9079336237394048e-05,522,-4.5323154983469525e-08
0.0345510729459222,1.1937766417144369,0.0025842349099810227,7,239,102,-2.6239379080782648e-05,548,-4.011646752810458e-08
0.0345510729459222,1.4251026703029992,0.0022840621685928687,7,285,90,-2.333551446370103e-05,582,-3.454042993443018e-08
0.0345510729459222,1.7012542798525891,0.002019544523090419,7,340,80,-2.043489403171951e-05,627,-2.8773435696591818e-08
0.0345510729459222,2.030917620904737,0.0017881209359584367,7,406,70,-1.7470095901296358e-05,683,-2.3114707464006827e-08
0.0345510729459222,2.424462017082328,0.0015869243592200818,7,485,62,-1.4608150075042154e-05,754,-1.7847901078880552e-08
0.0345510729459222,2.8942661247167516,0.00141296393893168,7,579,56,-1.1912512019515832e-05,842,-1.3232595773922323e-08
0.0345510729459222,3.4551072945922217,0.001263264889353328,7,691,50,-9.386660439191504e-06,948,-9.386660439191504e-09
0.0345510729459222,4.1246263829013525,0.0011349688470290876,7,825,45,-7.093830894241383e-06,1077,-6.3123606462372155e-09
0.0345510729459222,4.923882631706742,0.0010254001888988478,7,985,40,-4.9142100731702315e-06,1232,-3.858519215742958e-09
0.0345510729459222,5.878016072274912,0.0009321048381929926,7,1176,37,-2.975441671516094e-06,1420,-2.0400976849295804e-09
0.0345510729459222,7.01703828670383,0.0008528680283021932,7,1403,34,-1.1872935324650678e-06,1644,-7.069916709133645e-10
0.0345510729459222,8.376776400682925,0.0007857168143045835,7,1675,31,4.5908901368217687e-07,1913,
0.0345510729459222,10.0,0.0007289121606048493,7,2000,29,1.9017606678117308e-06,2236,
0.04124626382901352,0.01,0.015332952146212369,8,2,604,-7.181691113404497e-05,814,-4.979815771762146e-08
0.04124626382901352,0.011937766417144363,0.015218272687022595,8,2,599,-7.154631131108723e-05,809,-4.996390353856758e-08
0.04124626382901352,0.014251026703029978,0.015083673361493048,8,3,594,-7.127256255776009e-05,805,-5.009457853591617e-08
0.04124626382901352,0.017012542798525893,0.01492618285289863,8,3,588,-7.094784277021091e-05,799,-5.02990689747121e-08
0.04124626382901352,0.020309176209047358,0.01474257481638801,8,4,581,-7.05632060166488e-05,793,-5.0501850803475995e-08
0.04124626382901352,0.024244620170823284,0.014529420427965012,8,5,572,-7.006776658755146e-05,785,-5.0778159396144195e-08
0.04124626382901352,0.028942661247167517,0.014283175302969032,8,6,562,-6.951572695943189e-05,776,-5.109647106861688e-08
0.04124626382901352,0.0345510729459222,0.014000308383055524,8,7,551,-6.890716693604392e-05,766,-5.146012586333786e-08
0.04124626382901352,0.04124626382901352,0.013677478786228485,8,8,539,-6.824216371321184e-05,755,-5.187309108912694e-08
0.04124626382901352,0.04923882631706739,0.013311762930256838,8,10,524,-6.739256356007871e-05,742,-5.2365701777894195e-08
0.04124626382901352,0.05878016072274912,0.012900927931527318,8,12,508,-6.648041577687457e-05,728,-5.2916785354746065e-08
0.04124626382901352,0.07017038286703829,0.01244373819141651,8,14,490,-6.545213337501064e-05,712,-5.357902208170485e-08
0.04124626382901352,0.0837677640068292,0.01194027081533185,8,17,470,-6.427483115707451e-05,695,-5.4295346474974237e-08
0.04124626382901352,0.1,0.01139220378633924,8,20,449,-6.302831962031521e-05,677,-5.509661143773839e-08
0.04124626382901352,0.1193776641714437,0.010803031588247766,8,24,425,-6.156173968166693e-05,657,-5.601614165756772e-08
0.04124626382901352,0.14251026703029984,0.010178160035252473,8,29,401,-6.002357919910379e-05,638,-5.689223081504378e-08
0.04124626382901352,0.17012542798525893,0.009524838978431009,8,34,375,-5.834896768760173e-05,617,-5.794336413863131e-08
0.04124626382901352,0.20309176209047358,0.008851910041658306,8,41,349,-5.652821461757348e-05,598,-5.8824732161144564e-08
0.04124626382901352,0.24244620170823283,0.008169374913597705,8,48,322,-5.461667261798672e-05,578,-5.982897272148225e-08
0.04124626382901352,0.28942661247167517,0.007487822350341502,8,58,295,-5.246451002080707e-05,561,-6.045691405946886e-08
0.04124626382901352,0.345510729459222,0.006817780494773665,8,69,268,-5.019825975376928e-05,545,-6.094092622950673e-08
0.04124626382901352,0.41246263829013524,0.006169077003041725,8,82,243,-4.785740873731233e-05,533,-6.090898632758786e-08
0.04124626382901352,0.49238826317067413,0.00555028778249989,8,98,219,-4.531859935337237e-05,525,-6.020325117351131e-08
0.04124626382901352,0.5878016072274915,0.0049683364297471175,8,118,196,-4.252457855996873e-05,522,-5.858671134129936e-08
0.04124626382901352,0.701703828670383,0.0044282765586028975,8,140,174,-3.9666127583542014e-05,522,-5.642728972280359e-08
0.04124626382901352,0.837677640068292,0.003933256782612364,8,168,155,-3.6605389563781284e-05,531,-5.288267778645085e-08
0.04124626382901352,1.0,0.003484641253841953,8,200,137,-3.3456651487343856e-05,545,-4.866563607282227e-08
0.04124626382901352,1.1937766417144369,0.003082242298861274,8,239,121,-3.0163134361798328e-05,568,-4.347275216447355e-08
0.04124626382901352,1.4251026703029992,0.0027246168011506567,8,285,107,-2.6842211393969422e-05,600,-3.773789702222672e-08
0.04124626382901352,1.7012542798525891,0.002409382369220126,8,340,95,-2.3508293592892076e-05,643,-3.169087839430046e-08
0.04124626382901352,2.030917620904737,0.0021335192867950234,8,406,84,-2.01537396169617e-05,698,-2.566178519018246e-08
0.04124626382901352,2.424462017082328,0.0018936360674583204,8,485,75,-1.6899654511255254e-05,768,-1.997595095893056e-08
0.04124626382901352,2.8942661247167516,0.0016861873946313263,8,579,66,-1.3710237846102382e-05,853,-1.4875914506859926e-08
0.04124626382901352,3.4551072945922217,0.0015076418229178804,8,691,59,-1.082126714666352e-05,958,-1.0615746298327892e-08
0.04124626382901352,4.1246263829013525,0.001354602413842113,8,825,53,-8.18943524606549e-06,1086,-7.176664370149932e-09
0.04124626382901352,4.923882631706742,0.0012238867331704336,8,985,48,-5.740095421916348e-06,1241,-4.446515215440421e-09
0.04124626382901352,5.878016072274912,0.0011125739292226875,8,1176,44,-3.495572257884704e-06,1428,-2.371873478642862e-09
0.04124626382901352,7.01703828670383,0.0010180265847858183,8,1403,40,-1.4224676240039146e-06,1651,-8.404038898758801e-10
0.04124626382901352,8.376776400682925,0.0009378942470611244,8,1675,37,4.3505228679148585e-07,1920,
0.04124626382901352,10.0,0.0008701044065679178,8,2000,34,2.1218898284183427e-06,2242,
0.04923882631706739,0.01,0.01817471325178686,10,2,716,-8.716715343525201e-05,928,-5.211351721545103e-08
0.04923882631706739,0.011937766417144363,0.018039799020251535,10,2,710,-8.68424336477037e-05,922,-5.230211614532866e-08
0.04923882631706739,0.014251026703029978,0.017881430656953495,10,3,704,-8.651413858654054e-05,917,-5.245951792824258e-08
0.04923882631706739,0.017012542798525893,0.017696102022733244,10,3,697,-8.613529883439931e-05,910,-5.2686006822763324e-08
0.04923882631706739,0.020309176209047358,0.017480002937065895,10,4,688,-8.564142213281493e-05,902,-5.294612872348715e-08
0.04923882631706739,0.024244620170823284,0.01722907988453401,10,5,678,-8.509030629377589e-05,893,-5.324400313729625e-08
0.04923882631706739,0.028942661247167517,0.01693913703558808,10,6,667,-8.44820505491479e-05,883,-5.358224278176161e-08
0.04923882631706739,0.0345510729459222,0.016605986622412354,10,7,654,-8.376263094719277e-05,871,-5.39999941638469e-08
0.04923882631706739,0.04124626382901352,0.01622565589903424,10,8,639,-8.293214039951365e-05,857,-5.450467967054448e-08
0.04923882631706739,0.04923882631706739,0.015794653671718457,10,10,622,-8.196658260704843e-05,842,-5.505251101972518e-08
0.04923882631706739,0.05878016072274912,0.015310292055195617,10,12,603,-8.088250307463985e-05,825,-5.5699599946726055e-08
0.04923882631706739,0.07017038286703829,0.014771048477153978,10,14,582,-7.968054438310142e-05,806,-5.645977012577336e-08
0.04923882631706739,0.0837677640068292,0.014176939685522586,10,17,558,-7.826674074836274e-05,785,-5.732483282187527e-08
0.04923882631706739,0.1,0.01352986558578695,10,20,533,-7.678035661542315e-05,763,-5.828527359747302e-08
0.04923882631706739,0.1193776641714437,0.01283386958785925,10,24,505,-7.506136997920917e-05,739,-5.937460052144373e-08
0.04923882631706739,0.14251026703029984,0.01209525824479763,10,29,476,-7.320096629867152e-05,715,-6.049466653885121e-08
0.04923882631706739,0.17012542798525893,0.011322530586781733,10,34,446,-7.125175487151481e-05,690,-6.175185023184739e-08
0.04923882631706739,0.20309176209047358,0.010526088864990922,10,41,415,-6.906992240038517e-05,666,-6.292813629772702e-08
0.04923882631706739,0.24244620170823283,0.009717735634254467,10,48,383,-6.67886223065369e-05,641,-6.426184650207528e-08
0.04923882631706739,0.28942661247167517,0.008910000731588912,10,58,351,-6.421265796371632e-05,619,-6.525411361704435e-08
0.04923882631706739,0.345510729459222,0.008115375847451345,10,69,320,-6.155011181091363e-05,599,-6.605506740814943e-08
0.04923882631706739,0.41246263829013524,0.007345554010803144,10,82,289,-5.866228381836632e-05,581,-6.654372228590943e-08
0.04923882631706739,0.49238826317067413,0.006610770247771378,10,98,260,-5.557180258995156e-05,568,-6.628316148610635e-08
0.04923882631706739,0.5878016072274915,0.005919318267168542,10,118,233,-5.2207318911219844e-05,561,-6.49894424528455e-08
0.04923882631706739,0.701703828670383,0.00527728297553008,10,140,208,-4.880245538284629e-05,558,-6.302621058844702e-08
