beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
0.05878016072274912,2.8942661247167516,0.0012973409183815795,6,289,11,-4.542729609355487e-06,406,-9.557604900811039e-09
0.05878016072274912,3.4551072945922217,0.0010970142164033899,6,346,9,-3.451283245478897e-06,461,-6.666569915933739e-09
0.05878016072274912,4.1246263829013525,0.0009262701996244299,6,412,8,-2.628198420208424e-06,526,-4.559678036447648e-09
0.05878016072274912,4.923882631706742,0.0007811322780867772,6,492,6,-1.7533382603871217e-06,604,-2.731907541893303e-09
0.05878016072274912,5.878016072274912,0.0006580429203845992,6,588,5,-9.560056415366816e-07,699,-1.3087003990919666e-09
0.05878016072274912,7.01703828670383,0.0005538554625013212,6,702,5,-2.540144608087712e-07,813,-3.007868097202738e-10
0.05878016072274912,8.376776400682925,0.0004658123655438483,6,838,4,4.5654388169580165e-07,948,
0.05878016072274912,10.0,0.0003915154406819034,6,1000,3,1.1149876989919992e-06,1109,
0.07017038286703829,0.01,0.025183563861245057,7,1,206,-2.828003005814992e-05,314,-1.7545619840023526e-08
0.07017038286703829,0.011937766417144363,0.02492781580164297,7,1,204,-2.8171790128667536e-05,312,-1.7638235742967403e-08
0.07017038286703829,0.014251026703029978,0.0246292300564395,7,1,202,-2.8063550199185154e-05,310,-1.7732560469597597e-08
0.07017038286703829,0.017012542798525893,0.02428201965529133,7,2,199,-2.7892723738499767e-05,308,-1.7860487762374187e-08
0.07017038286703829,0.020309176209047358,0.023880134707524408,7,2,195,-2.767624387953502e-05,304,-1.8059539236238187e-08
0.07017038286703829,0.024244620170823284,0.023417455780440837,7,2,192,-2.7513883985311436e-05,301,-1.8213877919575956e-08
0.07017038286703829,0.028942661247167517,0.022888066514319492,7,3,187,-2.7229660829344994e-05,297,-1.8459535509012944e-08
0.07017038286703829,0.0345510729459222,0.022286612319898296,7,3,182,-2.6959061005639072e-05,292,-1.8739789382482326e-08
0.07017038286703829,0.04124626382901352,0.02160874291841239,7,4,177,-2.6670082149186752e-05,288,-1.9007969602442275e-08
0.07017038286703829,0.04923882631706739,0.020851622593787904,7,5,171,-2.6322596564423925e-05,283,-1.9350581904303407e-08
0.07017038286703829,0.05878016072274912,0.02001447380034013,7,6,164,-2.5916943969618703e-05,277,-1.978090670860838e-08
0.07017038286703829,0.07017038286703829,0.01909909939368086,7,7,156,-2.5453437485823838e-05,270,-2.031723937246475e-08
0.07017038286703829,0.0837677640068292,0.018110310537471995,7,8,148,-2.4986485906668137e-05,263,-2.0902196676148686e-08
0.07017038286703829,0.1,0.017056177423303013,7,10,140,-2.4476253758017648e-05,257,-2.1489248251112947e-08
0.07017038286703829,0.1193776641714437,0.015948024896692444,7,12,131,-2.3901068638926916e-05,250,-2.222734924107404e-08
0.07017038286703829,0.14251026703029984,0.01480011940862872,7,14,121,-2.326255858341015e-05,242,-2.3162957864592403e-08
0.07017038286703829,0.17012542798525893,0.013629036956692224,7,17,112,-2.261525910823218e-05,236,-2.401790474536128e-08
0.07017038286703829,0.20309176209047358,0.01245275663494698,7,20,102,-2.190016143750107e-05,229,-2.5126389900758455e-08
0.07017038286703829,0.24244620170823283,0.01128957792389147,7,24,92,-2.1111189011769938e-05,223,-2.6303499890069696e-08
0.07017038286703829,0.28942661247167517,0.010156996758767254,7,29,83,-2.02967770155906e-05,219,-2.7357833960898503e-08
0.07017038286703829,0.345510729459222,0.009070684304915077,7,35,74,-1.9401774508654882e-05,216,-2.8440009540684382e-08
0.07017038286703829,0.41246263829013524,0.008043690396341329,7,41,66,-1.8553681375217218e-05,214,-2.9459640163888886e-08
0.07017038286703829,0.49238826317067413,0.007085947726598599,7,49,58,-1.7567199510169683e-05,214,-3.0319640162529655e-08
0.07017038286703829,0.5878016072274915,0.006204096876030638,7,59,51,-1.650956102365823e-05,217,-3.066981427393318e-08
0.07017038286703829,0.701703828670383,0.005401601060174652,7,70,44,-1.541199938896911e-05,221,-3.0935366095883405e-08
0.07017038286703829,0.837677640068292,0.004679083973137192,7,84,38,-1.4223742029046385e-05,229,-3.0366656765684e-08
0.07017038286703829,1.0,0.004034808471959689,7,100,33,-1.3039623175881852e-05,240,-2.9112800124764128e-08
0.07017038286703829,1.1937766417144369,0.003465216084191832,7,119,28,-1.1781669267955057e-05,254,-2.7373766886512682e-08
0.07017038286703829,1.4251026703029992,0.002965461664477654,7,143,24,-1.0454002901903165e-05,274,-2.458608396496511e-08
0.07017038286703829,1.7012542798525891,0.002529897343109996,7,170,21,-9.197116421747084e-06,298,-2.1373730935968124e-08
0.07017038286703829,2.030917620904737,0.0021524797541197832,7,203,18,-7.881149795291527e-06,328,-1.7854893056845326e-08
0.07017038286703829,2.424462017082328,0.0018270910297535161,7,242,15,-6.5641207130777445e-06,364,-1.4316511915109584e-08
0.07017038286703829,2.8942661247167516,0.0015477758345088174,7,289,13,-5.297424339910607e-06,409,-1.0791249419251594e-08
0.07017038286703829,3.4551072945922217,0.0013089038584787756,7,346,11,-4.047067864294109e-06,464,-7.588726540960267e-09
0.07017038286703829,4.1246263829013525,0.0011052705506429917,7,412,9,-3.044703163779948e-06,528,-5.207291198529071e-09
0.07017038286703829,4.923882631706742,0.0009321495548439457,7,492,8,-2.0986929251469263e-06,607,-3.1924139415073418e-09
0.07017038286703829,5.878016072274912,0.0007853093481817741,7,588,6,-1.1253019744848622e-06,701,-1.5231483141376045e-09
0.07017038286703829,7.01703828670383,0.0006610047852249101,7,702,5,-2.536043538590475e-07,814,-2.9994601284334417e-10
0.07017038286703829,8.376776400682925,0.0005559521818073427,7,838,5,5.112547245733121e-07,950,
0.07017038286703829,10.0,0.00046729457015367144,7,1000,4,1.2699170071393857e-06,1111,
0.0837677640068292,0.01,0.0297060939580848,8,1,243,-3.2521697002193825e-05,352,-1.7272131819105543e-08
0.0837677640068292,0.011937766417144363,0.029407968931361276,8,1,241,-3.241345707271142e-05,350,-1.7349171478194843e-08
0.0837677640068292,0.014251026703029978,0.029059816977668317,8,1,238,-3.22510971784879e-05,347,-1.7467015369631664e-08
0.0837677640068292,0.017012542798525893,0.028654845024526192,8,2,235,-3.207961084704787e-05,345,-1.757305442182847e-08
0.0837677640068292,0.020309176209047358,0.028185937041717485,8,2,231,-3.1863130988083156e-05,341,-1.773820129604362e-08
0.0837677640068292,0.024244620170823284,0.02764587582285077,8,2,226,-3.1592531164377224e-05,336,-1.7952341836786694e-08
0.0837677640068292,0.028942661247167517,0.027027657324838795,8,3,221,-3.130708992425207e-05,332,-1.8156405453953528e-08
0.0837677640068292,0.0345510729459222,0.02632490619592042,8,3,215,-3.0982370135804936e-05,326,-1.843639996180002e-08
0.0837677640068292,0.04124626382901352,0.025532390799748218,8,4,209,-3.063753189047289e-05,321,-1.8707658234397563e-08
0.0837677640068292,0.04923882631706739,0.024646620073759628,8,5,202,-3.023369999521044e-05,315,-1.904365079063394e-08
0.0837677640068292,0.05878016072274912,0.02366648338189224,8,6,194,-2.9771246321997786e-05,308,-1.9455787689189506e-08
0.0837677640068292,0.07017038286703829,0.022593870545573748,8,7,185,-2.9250513988002024e-05,300,-1.9959409067213935e-08
0.0837677640068292,0.0837677640068292,0.02143418736345129,8,8,175,-2.8671819921318154e-05,291,-2.057540001529828e-08
0.0837677640068292,0.1,0.02019666928008297,8,10,165,-2.804525598162078e-05,283,-2.1206242708219873e-08
0.0837677640068292,0.1193776641714437,0.018894400231642662,8,12,155,-2.7406565997201213e-05,275,-2.189897402892626e-08
0.0837677640068292,0.14251026703029984,0.01754397067616932,8,14,144,-2.6703424955332366e-05,266,-2.2761187312761987e-08
0.0837677640068292,0.17012542798525893,0.016164758386585012,8,17,132,-2.5876203338583758e-05,257,-2.377016657962866e-08
0.0837677640068292,0.20309176209047358,0.014777879830506872,8,20,121,-2.508763803973305e-05,249,-2.4807315375984425e-08
0.0837677640068292,0.24244620170823283,0.013404923762628565,8,24,110,-2.4216567271394995e-05,242,-2.5900071948016036e-08
0.0837677640068292,0.28942661247167517,0.012066624093439353,8,29,99,-2.325634968562338e-05,236,-2.7051703717137815e-08
0.0837677640068292,0.345510729459222,0.01078164218343559,8,35,88,-2.220550525193974e-05,231,-2.8272861283345736e-08
0.0837677640068292,0.41246263829013524,0.009565605259535313,8,41,78,-2.1199977618677873e-05,227,-2.95099911173133e-08
0.0837677640068292,0.49238826317067413,0.008430495113717596,8,49,69,-2.0092782181725135e-05,226,-3.041135489893315e-08
0.0837677640068292,0.5878016072274915,0.007384415470302068,8,59,60,-1.8843904935600442e-05,227,-3.114695030677759e-08
0.0837677640068292,0.701703828670383,0.0064317051428422,8,70,53,-1.7657087825047203e-05,231,-3.125701509125014e-08
0.0837677640068292,0.837677640068292,0.005573320661544814,8,84,46,-1.6305855046324777e-05,238,-3.089400349815229e-08
0.0837677640068292,1.0,0.0048073919648468815,8,100,39,-1.4896666713965856e-05,247,-3.023476093762098e-08
0.0837677640068292,1.1937766417144369,0.004129856076483767,8,119,34,-1.3510745189913957e-05,261,-2.8431702840728025e-08
0.0837677640068292,1.4251026703029992,0.003535089843929728,8,143,29,-1.1983086027730726e-05,280,-2.58981759838572e-08
0.0837677640068292,1.7012542798525891,0.0030164859528280926,8,170,25,-1.0526689225908273e-05,303,-2.28592599911146e-08
0.0837677640068292,2.030917620904737,0.0025669399846266323,8,203,21,-9.001730693233906e-06,332,-1.9387746485535015e-08
0.0837677640068292,2.424462017082328,0.002179236093337943,8,242,18,-7.5281673869046755e-06,368,-1.563807101558927e-08
0.0837677640068292,2.8942661247167516,0.0018463331796968294,8,289,15,-6.048913316922393e-06,412,-1.1942573182472641e-08
0.0837677640068292,3.4551072945922217,0.001561562228706697,8,346,13,-4.6410071719159196e-06,467,-8.455105068165275e-09
0.0837677640068292,4.1246263829013525,0.001318749714060082,8,412,11,-3.5143422460111822e-06,531,-5.854309921724442e-09
0.0837677640068292,4.923882631706742,0.0011122829592987093,8,492,9,-2.3895979552332088e-06,609,-3.5896018555403464e-09
0.0837677640068292,5.878016072274912,0.0009371323134103636,8,588,8,-1.3489489431328593e-06,704,-1.788108355160206e-09
0.0837677640068292,7.01703828670383,0.0007888429258152965,8,702,6,-3.0804606522650807e-07,816,-3.607941733737504e-10
0.0837677640068292,8.376776400682925,0.0006635064729775052,8,838,5,6.191454403548111e-07,951,
0.0837677640068292,10.0,0.0005577208144107774,8,1000,5,1.423522194781988e-06,1113,
0.1,0.01,0.03496613067372383,10,1,286,-3.918887398214999e-05,397,-1.7822846089753498e-08
0.1,0.011937766417144363,0.03462007943085995,10,1,283,-3.9026514087926426e-05,394,-1.792756400749985e-08
0.1,0.014251026703029978,0.03421583590936752,10,1,280,-3.8864154193702897e-05,391,-1.803441029870204e-08
0.1,0.017012542798525893,0.03374545106222864,10,2,276,-3.8637543573431495e-05,388,-1.816698494142914e-08
0.1,0.020309176209047358,0.0332005785523649,10,2,272,-3.842106371446675e-05,384,-1.831667797219048e-08
0.1,0.024244620170823284,0.0325727271650955,10,2,267,-3.815046389076079e-05,379,-1.850975881362418e-08
0.1,0.028942661247167517,0.031853620870975013,10,3,261,-3.7808886656770745e-05,374,-1.873303604854122e-08
0.1,0.0345510729459222,0.031035677428979204,10,3,254,-3.7430046903582464e-05,367,-1.9027067356436795e-08
0.1,0.04124626382901352,0.03011260480822767,10,4,246,-3.697400379742685e-05,360,-1.9360144411680203e-08
0.1,0.04923882631706739,0.029080096487312697,10,5,238,-3.6512197056530604e-05,353,-1.971075202792626e-08
0.1,0.05878016072274912,0.027936582224478475,10,6,229,-3.599093386256267e-05,345,-2.013253558346628e-08
0.1,0.07017038286703829,0.026683962788780057,10,7,218,-3.5356489345310995e-05,335,-2.0695673931931047e-08
0.1,0.0837677640068292,0.02532823091498512,10,8,207,-3.471746912993159e-05,325,-2.1310827530496344e-08
0.1,0.1,0.023879864595582254,10,10,195,-3.396823162880484e-05,315,-2.2007276727440777e-08
0.1,0.1193776641714437,0.022353881964517666,10,12,183,-3.3204447359301997e-05,305,-2.2775531490021263e-08
0.1,0.14251026703029984,0.020769476411737223,10,14,170,-3.2374086982186785e-05,294,-2.3717279840429878e-08
0.1,0.17012542798525893,0.019149206862755556,10,17,157,-3.1460856003545675e-05,284,-2.4712006915046482e-08
0.1,0.20309176209047358,0.01751779286099385,10,20,143,-3.047460310652082e-05,273,-2.5960135536690368e-08
0.1,0.24244620170823283,0.015900639989395386,10,24,130,-2.9443925314119698e-05,264,-2.7187373327903693e-08
0.1,0.28942661247167517,0.014322277174447225,10,29,117,-2.8306089580300724e-05,256,-2.8502758614742446e-08
0.1,0.345510729459222,0.012804906380757757,10,35,105,-2.711267791814091e-05,250,-2.9745121138936817e-08
0.1,0.41246263829013524,0.011367241070752977,10,41,93,-2.590699508532003e-05,244,-3.1217008176069447e-08
0.1,0.49238826317067413,0.010023750258928888,10,49,82,-2.4566456526400635e-05,241,-3.242668496093009e-08
0.1,0.5878016072274915,0.008784348109491899,10,59,72,-2.3106626049884597e-05,241,-3.3266089907694496e-08
0.1,0.701703828670383,0.007654495809908802,10,70,63,-2.1641968467497954e-05,243,-3.3820860239878034e-08
0.1,0.837677640068292,0.006635629214890873,10,84,54,-1.9974534186630265e-05,248,-3.395874564200997e-08
0.1,1.0,0.005725799806664532,10,100,47,-1.8340984672980283e-05,257,-3.3160341119110984e-08
0.1,1.1937766417144369,0.004920416214400143,10,119,40,-1.6599883274612012e-05,269,-3.186158018159695e-08
0.1,1.4251026703029992,0.004212991430526873,10,143,34,-1.47353013021059e-05,287,-2.9400042502206505e-08
0.1,1.7012542798525891,0.0035958277183896093,10,170,29,-1.2941705933790014e-05,309,-2.6320329334533283e-08
0.1,2.030917620904737,0.0030605990967563002,10,203,25,-1.1114036287059685e-05,338,-2.2429942052592704e-08
0.1,2.424462017082328,0.0025988150694565924,10,242,21,-9.279302607466173e-06,373,-1.8363947372780872e-08
0.1,2.8942661247167516,0.002202166656652813,10,289,18,-7.48824692014869e-06,417,-1.4118112594548814e-08
0.1,3.4551072945922217,0.00186276663098132,10,346,15,-5.71524184259249e-06,471,-1.010652845728115e-08
0.1,4.1246263829013525,0.0015733012377699889,10,412,13,-4.3424385741116284e-06,535,-7.039128828191974e-09
0.1,4.923882631706742,0.0013271121007381158,10,492,11,-2.9705219150692608e-06,613,-4.353688868634414e-09
0.1,5.878016072274912,0.0011182259507883452,10,588,9,-1.6346922288200007e-06,707,-2.1404900207149413e-09
0.1,7.01703828670383,0.0009413474448251572,10,702,8,-4.18761660302116e-07,820,-4.811140398691591e-10
0.1,8.376776400682925,0.0007918274930711784,10,838,6,7.781263850184002e-07,954,
0.1,10.0,0.0006656167022010737,10,1000,5,1.8358662495952633e-06,1115,
0.1193776641714437,0.01,0.04105581574998548,12,1,336,-4.60604319256579e-05,449,-1.795168443591001e-08
0.1193776641714437,0.011937766417144363,0.04065610834784115,12,1,333,-4.589807203143438e-05,446,-1.8042404194911112e-08
0.1193776641714437,0.014251026703029978,0.04018902110032122,12,1,329,-4.568159217246962e-05,442,-1.8165821836588708e-08
0.1193776641714437,0.017012542798525893,0.0396452866571638,12,2,324,-4.540022690879369e-05,438,-1.831245035043308e-08
0.1193776641714437,0.020309176209047358,0.0390151485298078,12,2,319,-4.51296270850877e-05,433,-1.8475304820521434e-08
0.1193776641714437,0.024244620170823284,0.03828864575329831,12,2,313,-4.480490729664065e-05,427,-1.867727178983728e-08
0.1193776641714437,0.028942661247167517,0.037456022101710895,12,3,307,-4.44618083102681e-05,422,-1.8870934302562752e-08
0.1193776641714437,0.0345510729459222,0.036508273590621025,12,3,299,-4.402884859251443e-05,414,-1.916213978870803e-08
0.1193776641714437,0.04124626382901352,0.03543783509739054,12,4,290,-4.351632697082547e-05,406,-1.9487831155765995e-08
0.1193776641714437,0.04923882631706739,0.03423938633613614,12,5,280,-4.294313254188056e-05,397,-1.9871879936085404e-08
0.1193776641714437,0.05878016072274912,0.032910729360435965,12,6,269,-4.230973748685943e-05,387,-2.0324608486746136e-08
0.1193776641714437,0.07017038286703829,0.031453656990098465,12,7,257,-4.1616579437088984e-05,376,-2.0859395236874837e-08
0.1193776641714437,0.0837677640068292,0.02987470018870971,12,8,245,-4.0918184288192966e-05,365,-2.143997080858945e-08
0.1193776641714437,0.1,0.028185621822871702,12,10,231,-4.004836282130341e-05,353,-2.2146968324560863e-08
0.1193776641714437,0.1193776641714437,0.026403525245994992,12,12,216,-3.9107659301069926e-05,340,-2.29936849136112e-08
0.1193776641714437,0.14251026703029984,0.02455047739588469,12,14,201,-3.815253488873876e-05,327,-2.39456065328179e-08
0.1193776641714437,0.17012542798525893,0.022652609279435652,12,17,185,-3.704895784382417e-05,314,-2.50415396038014e-08
0.1193776641714437,0.20309176209047358,0.02073874298272347,12,20,170,-3.5977337127440206e-05,302,-2.6203450202068614e-08
0.1193776641714437,0.24244620170823283,0.018838684334453234,12,24,154,-3.4738517063939996e-05,290,-2.7565876102158384e-08
0.1193776641714437,0.28942661247167517,0.016981389397984503,12,29,139,-3.343009898691946e-05,280,-2.892627756936875e-08
0.1193776641714437,0.345510729459222,0.015193240073634163,12,35,124,-3.19941885747942e-05,271,-3.0406945993912e-08
0.1193776641714437,0.41246263829013524,0.013496640619552793,12,41,110,-3.059635293165095e-05,263,-3.200455327578551e-08
0.1193776641714437,0.49238826317067413,0.011909080339434695,12,49,97,-2.9032517025632854e-05,258,-3.340526639700018e-08
0.1193776641714437,0.5878016072274915,0.010442718385675079,12,59,85,-2.731906831721388e-05,256,-3.451556325611355e-08
0.1193776641714437,0.701703828670383,0.009104459316100292,12,70,75,-2.5641891902341788e-05,257,-3.5149954629666604e-08
0.1193776641714437,0.837677640068292,0.007896422709328466,12,84,65,-2.3724701830500154e-05,261,-3.5383597062640053e-08
0.1193776641714437,1.0,0.0068166764824063595,12,100,56,-2.177037190626856e-05,268,-3.5068253714994465e-08
0.1193776641714437,1.1937766417144369,0.005860100547464786,12,119,48,-1.9739706671472372e-05,279,-3.395202385874161e-08
0.1193776641714437,1.4251026703029992,0.005019266813188663,12,143,41,-1.7549689539158042e-05,296,-3.1660995019227936e-08
0.1193776641714437,1.7012542798525891,0.004285252464256197,12,170,35,-1.542883595199784e-05,317,-2.870481107348435e-08
0.1193776641714437,2.030917620904737,0.0036483363777881075,12,203,30,-1.3253452673800882e-05,345,-2.4819199763672063e-08
0.1193776641714437,2.424462017082328,0.0030985570798140087,12,242,25,-1.1065380227547508e-05,379,-2.062512623960393e-08
0.1193776641714437,2.8942661247167516,0.002626131822708706,12,289,21,-8.915043051349986e-06,422,-1.6083426035269687e-08
0.1193776641714437,3.4551072945922217,0.002221749805024168,12,346,18,-6.836414208415368e-06,476,-1.159893825655814e-08
0.1193776641714437,4.1246263829013525,0.00187675941834287,12,412,15,-5.166638074058939e-06,539,-8.155703352894931e-09
0.1193776641714437,4.923882631706742,0.0015832714509903276,12,492,13,-3.550261490158359e-06,617,-5.0797846475294885e-09
0.1193776641714437,5.878016072274912,0.0013341991499707339,12,588,11,-1.9754557710857885e-06,711,-2.5316618878454293e-09
0.1193776641714437,7.01703828670383,0.0011232533627624833,12,702,9,-4.77942912335295e-07,823,-5.433021624818631e-10
0.1193776641714437,8.376776400682925,0.0009449076620718908,12,838,8,8.792222270144e-07,958,
0.1193776641714437,10.0,0.0007943450363425644,12,1000,7,2.135578593759503e-06,1119,
0.14251026703029984,0.01,0.04806850880590307,14,1,393,-5.314756367949013e-05,508,-1.7811442635306188e-08
0.14251026703029984,0.011937766417144363,0.04760944569233391,14,1,390,-5.2985203785266556e-05,505,-1.7888319981521457e-08
0.14251026703029984,0.014251026703029978,0.04707277897383637,14,1,385,-5.271460396156058e-05,500,-1.8019006652387823e-08
0.14251026703029984,0.017012542798525893,0.046447751212638395,14,2,380,-5.2432920128934195e-05,496,-1.814287893734747e-08
0.14251026703029984,0.020309176209047358,0.04572300277054576,14,2,374,-5.210820034061895e-05,490,-1.8307989719843635e-08
0.14251026703029984,0.024244620170823284,0.04488688936765054,14,2,367,-5.172936058758453e-05,483,-1.8507159166965235e-08
0.14251026703029984,0.028942661247167517,0.04392794285574912,14,3,360,-5.133104484416257e-05,477,-1.869983418730877e-08
0.14251026703029984,0.0345510729459222,0.04283549248846422,14,3,351,-5.084396516168977e-05,468,-1.897658536247892e-08
0.14251026703029984,0.04124626382901352,0.04160044984517408,14,4,340,-5.0221368613154654e-05,458,-1.9315911005059484e-08
0.14251026703029984,0.04923882631706739,0.04021623754821591,14,5,329,-4.95915191151168e-05,448,-1.9673709332771374e-08
0.14251026703029984,0.05878016072274912,0.03867981000088477,14,6,317,-4.890080523007727e-05,437,-2.0089891635543843e-08
0.14251026703029984,0.07017038286703829,0.03699267638822365,14,7,303,-4.80955792626097e-05,424,-2.061621983908856e-08
0.14251026703029984,0.0837677640068292,0.03516179880502904,14,8,288,-4.7230400103834714e-05,410,-2.123287183232994e-08
0.14251026703029984,0.1,0.033200212186071554,14,10,272,-4.624182626081182e-05,396,-2.1919712865382925e-08
0.14251026703029984,0.1193776641714437,0.031127210365984474,14,12,255,-4.5180343647302845e-05,381,-2.273224837600143e-08
0.14251026703029984,0.14251026703029984,0.0289679747542874,14,14,237,-4.404850498964931e-05,365,-2.3706207948791406e-08
0.14251026703029984,0.17012542798525893,0.02675259197130352,14,17,219,-4.281216668709992e-05,350,-2.4751209277389094e-08
0.14251026703029984,0.20309176209047358,0.024514505523585254,14,20,201,-4.155057823991612e-05,335,-2.594802862668839e-08
0.14251026703029984,0.24244620170823283,0.02228855278625703,14,24,182,-4.01086234709269e-05,320,-2.7348031822533003e-08
0.14251026703029984,0.28942661247167517,0.02010882358538918,14,29,165,-3.863597044240463e-05,308,-2.8672334280077645e-08
0.14251026703029984,0.345510729459222,0.018006614902459302,14,35,147,-3.696510559057875e-05,296,-3.024720202158477e-08
0.14251026703029984,0.41246263829013524,0.016008735507689414,14,41,131,-3.5382428958563454e-05,286,-3.1838773471217004e-08
0.14251026703029984,0.49238826317067413,0.014136341295821132,14,49,116,-3.360453255165135e-05,279,-3.327840419058363e-08
0.14251026703029984,0.5878016072274915,0.012404379240761081,14,59,102,-3.1648071460191205e-05,275,-3.449005172209155e-08
0.14251026703029984,0.701703828670383,0.010821614118306929,14,70,89,-2.966057868254958e-05,273,-3.5577040521230156e-08
0.14251026703029984,0.837677640068292,0.00939113192930956,14,84,77,-2.7451080555848333e-05,275,-3.611509085100425e-08
0.14251026703029984,1.0,0.008111170154072884,14,100,66,-2.5187137682271686e-05,280,-3.619881816940455e-08
0.14251026703029984,1.1937766417144369,0.006976117694043243,14,119,57,-2.287783736482698e-05,290,-3.524547429491139e-08
0.14251026703029984,1.4251026703029992,0.005977547625589543,14,143,49,-2.03733725742953e-05,306,-3.314360269122385e-08
0.14251026703029984,1.7012542798525891,0.0051051811301748495,14,170,42,-1.7934822940111118e-05,326,-3.036712316307335e-08
0.14251026703029984,2.030917620904737,0.00434771966588442,14,203,36,-1.5420542321274492e-05,353,-2.6596313075671772e-08
0.14251026703029984,2.424462017082328,0.0036935166705959247,14,242,30,-1.2886742864434944e-05,386,-2.2411726720756423e-08
0.14251026703029984,2.8942661247167516,0.003131085920860873,14,289,26,-1.043772362163544e-05,429,-1.7607495987914037e-08
0.14251026703029984,3.4551072945922217,0.002649460389449878,14,346,22,-8.004602523188479e-06,482,-1.2898167133722975e-08
0.14251026703029984,4.1246263829013525,0.002238424260442948,14,412,18,-6.041058768681351e-06,544,-9.189319696807653e-09
0.14251026703029984,4.923882631706742,0.001888643694667596,14,492,15,-4.128812503154944e-06,621,-5.770527607484198e-09
0.14251026703029984,5.878016072274912,0.0015917210567546625,14,588,13,-2.3172525456253313e-06,715,-2.907833536987491e-09
0.14251026703029984,7.01703828670383,0.0013401943343104472,14,702,11,-5.939446937260813e-07,827,-6.626628291041853e-10
0.14251026703029984,8.376776400682925,0.0011274996389965047,14,838,9,1.030745468894609e-06,961,
0.14251026703029984,10.0,0.0009479107699434887,14,1000,8,2.485510228853357e-06,1122,
0.17012542798525893,0.01,0.056094686984105836,17,1,459,-6.243889173876375e-05,577,-1.800066069096888e-08
0.17012542798525893,0.011937766417144363,0.05557088804752869,17,1,455,-6.222241187988686e-05,573,-1.8090539869134136e-08
0.17012542798525893,0.014251026703029978,0.05495825712785781,17,1,450,-6.19518120562909e-05,568,-1.820505790663852e-08
0.17012542798525893,0.017012542798525893,0.05424437037276285,17,2,444,-6.16160238816036e-05,563,-1.8337010856973872e-08
0.17012542798525893,0.020309176209047358,0.05341606337907639,17,2,437,-6.123718412856923e-05,556,-1.8505691616623622e-08
0.17012542798525893,0.024244620170823284,0.05245978088645814,17,2,429,-6.080422441081558e-05,548,-1.8704963365064628e-08
0.17012542798525893,0.028942661247167517,0.0513620899200751,17,3,420,-6.029669248380012e-05,540,-1.8925515531638457e-08
0.17012542798525893,0.0345510729459222,0.0501103780407916,17,3,410,-5.975549283660802e-05,530,-1.9195468306009642e-08
0.17012542798525893,0.04124626382901352,0.04869374317980663,17,4,399,-5.91309723476908e-05,520,-1.949137104779339e-08
0.17012542798525893,0.04923882631706739,0.04710405615783273,17,5,386,-5.839005402999253e-05,508,-1.986191374583051e-08
0.17012542798525893,0.05878016072274912,0.045337141086156565,17,6,371,-5.753328765260626e-05,494,-2.032044914089156e-08
0.17012542798525893,0.07017038286703829,0.04339397517829578,17,7,355,-5.66153051960131e-05,479,-2.0848943176583723e-08
0.17012542798525893,0.0837677640068292,0.04128176520842156,17,8,338,-5.5636583847677494e-05,463,-2.1461419475265194e-08
0.17012542798525893,0.1,0.039014724723189814,17,10,319,-5.4472834225104736e-05,446,-2.2182202315064845e-08
0.17012542798525893,0.1193776641714437,0.036614368791324604,17,12,300,-5.328757598088565e-05,429,-2.297868735700114e-08
0.17012542798525893,0.14251026703029984,0.0341091746593003,17,14,279,-5.1975377180141025e-05,410,-2.3977200341440713e-08
0.17012542798525893,0.17012542798525893,0.03153353244178742,17,17,258,-5.054556526581918e-05,392,-2.5054805822255965e-08
0.17012542798525893,0.20309176209047358,0.02892602168612947,17,20,237,-4.908619224158833e-05,374,-2.6290071362855943e-08
0.17012542798525893,0.24244620170823283,0.026327174118318978,17,24,215,-4.7429004276066313e-05,356,-2.7728152163733594e-08
0.17012542798525893,0.28942661247167517,0.023776987268555833,17,29,195,-4.5720575814209135e-05,341,-2.9130663150181036e-08
0.17012542798525893,0.345510729459222,0.0213125068640169,17,35,174,-4.379112373679269e-05,326,-3.079111498860406e-08
0.17012542798525893,0.41246263829013524,0.018965781035620837,17,41,155,-4.194354684309069e-05,313,-3.252698475617735e-08
0.17012542798525893,0.49238826317067413,0.016762411269291327,17,49,137,-3.9860287323976244e-05,303,-3.418256352283359e-08
0.17012542798525893,0.5878016072274915,0.014720807890652431,17,59,120,-3.755750912424575e-05,296,-3.570105430061383e-08
0.17012542798525893,0.701703828670383,0.012852135171746895,17,70,105,-3.525790238368557e-05,292,-3.69773491176566e-08
0.17012542798525893,0.837677640068292,0.011160832728126268,17,84,91,-3.2684222718726885e-05,292,-3.7772128416418453e-08
0.17012542798525893,1.0,0.009645542786161357,17,100,79,-3.0083711065339835e-05,296,-3.790312594851939e-08
0.17012542798525893,1.1937766417144369,0.008300259121276816,17,119,68,-2.7348727043696778e-05,304,-3.7341243915478945e-08
0.17012542798525893,1.4251026703029992,0.007115533591695574,17,143,58,-2.4365099691536227e-05,318,-3.565276513247911e-08
0.17012542798525893,1.7012542798525891,0.0060796157665564815,17,170,50,-2.149420860867158e-05,337,-3.296657762066194e-08
0.17012542798525893,2.030917620904737,0.005179446358755421,17,203,42,-1.8460425683095374e-05,362,-2.946126026666993e-08
0.17012542798525893,2.424462017082328,0.004401466133384302,17,242,36,-1.5503016828890065e-05,395,-2.493248123012233e-08
